Assemblage_Name	2291493-2-2	2-4-9983077	2291493-4696583-2	2898534-7016945-2	2259716-4-3	0-3006249-2	5586929-7173346-8076734	2-4-7039799	2-2683542-3	2-2675482-8535023	8359910-7173346-2	2-4-5581846	2-4-8716382	3684488-4-3373143	2-2675482-4283764	0-1-2	3409427-4-5581846	5586929-3203060-8076734	4986171-2295315-2	9633117-4-3	9260473-4-3	2-4-7707917	2-8942395-3	5586929-6508952-8076734	0-7016945-1239717	2-4-8411746	0-7016945-5457348	2-2675482-6725645	2334663-4-7707917	1-3-0	4986171-7173346-2	2314297-4-3	0-7016945-2	4986171-8998112-2	2-4-5024328	2-4-3377579	8853374-7173346-2	3313470-4-3	4986171-7173346-3371484	6985487-7173346-7160213	587825-4-3	2-4-3	1-3-9602711	2-4070807-3	300894-7173346-8076734	4986171-7173346-7160213	0-265227-2	1746302-4-3	3750762-7173346-8076734	5586929-7173346-2	2-4883649-3	2-4-2758104	2291493-7771941-2	2-6195595-3	176401-4-8716382	5493567-7173346-1907061	2-4-5964412	5586929-7173346-2728987	5493567-7173346-2	2-2675482-3	4986171-7173346-4640596	6721065-4-2817957	0-0-2	459017-7016945-5457348	2-4-2817957	0-8349540-2	4986171-7173346-7038794	2-1458627-3	2-2872942-3	2-9154013-3	2-4-6958661	0-3006249-8118745	2-4-3373143	775266-2675482-3	0-7173346-2	3753309-9217773-4	2-4-1890713	2-4-5265679
assemblage-399-803	0	0	0	0	0	27	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	11	0	34	0	0	0	0	0	69	0	0	0	0	0	0	0	0	133	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	15	0	0	0	0	12
assemblage-397-779	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	64	0	0	0	0	0	0	0	0	262	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	21
assemblage-923-779	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	74	0	0	0	0	0	0	0	0	266	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	19
assemblage-859-499	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	38	0	0	0	0	14	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	8
assemblage-731-315	0	0	0	0	0	0	7	0	0	0	23	23	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	53	0	0	0	19	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	53	11
assemblage-935-118	0	0	0	0	6	0	37	0	0	0	39	35	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	100	0	0	0	23	0	0	0	0	12	0	149	0	0	0	29	0	0	0	0	0	5	0	0	0	0	0	0	0	31	0	0	10	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13
assemblage-567-217	0	0	0	0	0	0	43	0	0	0	18	23	0	0	0	0	5	0	0	0	0	0	0	0	0	7	0	0	0	0	166	0	0	0	50	0	0	0	0	0	0	141	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	25
assemblage-918-961	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	69	0	0	0	0	0	0	56	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	51	0	0	66	0	0	0	11	0	0	0	0	0	0	0	61	0	0	13
assemblage-929-942	0	0	0	0	0	0	0	0	0	0	52	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	203	0	0	0	16	0	0	0	0	0	0	0	5	0	0	21
assemblage-287-849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	16	0	0	0	0	0	12	0	171	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	15
