Assemblage_Name	7005565-0-6120849	1-2536453-0	6022505-9487207-1767197	5510080-0-1767197	1-0-5060608	3463540-0-1767197	7005565-0-2774408	479331-675630-1767197	7005565-8894377-1767197	1-9501452-1767197	1-0-358860	2640036-0-1767197	7005565-0-5487779	7005565-0-5174072	7005565-5991498-1767197	6022505-0-6091273	5304398-0-1767197	6022505-0-1767197	3-2-2	6022505-9801052-1767197	9855248-0-1767197	1-1-0	8307970-1-2184203	2-1-0	7005565-0-6406568	7005565-0-1767197	1-9166756-1767197	7005565-0-4882413	1-6847345-1767197	7005565-0-8505468	1-7703437-0	1-4561155-1767197	4-9154771-3	9120975-0-1767197	1-1-4090888	7005565-1767886-1767197	1-3665967-0	7005565-8687276-1767197	805461-0-2293572	7005565-0-9676724	590816-9222959-3	1-0-8174929	2416302-4-3	8632822-1-0	6042816-0-1767197	5839343-0-1767197	513306-1-0	3080202-0-1767197	8171150-1-888946	805461-0-1767197	5454956-0-1767197	8079982-0-1767197	4759625-1-0	1-2910219-1767197	7628812-0-1767197	2-1-758192	0-9222959-3	8062020-0-1767197	1-1-2964324	9388617-0-1767197	7710051-0-4882413	7807348-0-1767197	7005565-6979888-1767197	4-4-9152858	7005565-1861346-1767197	6563358-1-0	479331-0-1767197	6022505-9363569-1767197	4-8088126-3	669805-0-4882413	9072748-1-0	8307970-1-0	7005565-1392530-1767197	1-0-1767197	7005565-438058-2774408	805461-250690-2293572	9718394-0-1767197	815739-1-0	2-1-6486114	5766899-0-1767197	9779324-0-1767197	7005565-8790359-1767197	663567-9222959-3	805461-0-2416572	4-4-3	793488-0-1767197	7005565-0-8981233	7005565-5768019-1767197	6596603-0-1767197	2865791-0-1767197	7005565-8813885-1767197	7005565-0-6098625	69968-4-3
assemblage-509-774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	111	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	131	8	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-792-426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	214	0	45	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	8	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26
assemblage-947-458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	50	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	38	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-970-448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	74	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	23	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-781-432	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	120	0	0	0	56	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	31	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-789-310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	8	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	12	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	13
assemblage-580-593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	10	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	68	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	12
assemblage-775-446	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	345	0	0	0	39	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-486-244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	9	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	13
assemblage-992-736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	75	0	0	7	188	0	0	0	0	82	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	29	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
