Assemblage_Name	1070817-3094426-4	1-1-5995790	138542-3-1	1-1-4265702	637491-1-1	7048316-9101803-6589418	2502415-3-8161093	3408513-8429662-1	4-843955-1	2151022-1-1	3-9277523-4	1-1726261-1	4469566-4-4	1-8436239-6384415	1-8436239-4424730	4-2152125-1	6697440-1-3557152	1-5207574-1	9141187-3-8161093	3121381-3-8161093	1-1-6085919	3-4-3074743	5662779-8147746-8161093	5662779-4890043-8161093	5662779-1571626-5719128	1-1-3557152	9607706-1-1	9791111-3-8161093	5662779-6187892-8161093	1-77190-1	1-1-1217672	5662779-3-7874105	9222204-3094426-4	3408513-8429662-5308912	5662779-3-8161093	533633-4-4	1-1-1	7986537-3-8161093	8540694-3-8161093	5662779-3-8249551	3-3094426-4	3633294-3-1	3971565-1-1	1-8436239-1	9157434-3-1	762950-1-1	1844902-4-4	5462860-3094426-4	8808830-1-3984931	1-1-8256151	1-3361123-1	3408513-8429662-8579295	1-7547388-1	1-1-951130	3206107-1-1	2219089-1-1	1-1-7124573	3173331-9101803-8161093	8540694-9082011-8161093	1-1-5388931	223431-3-8161093	4-5833730-1	4-3-1	8808830-9464101-1	8808830-4693393-1	8808830-1-1	568102-8429662-1	1-6906245-0	2706812-1-1	3408513-8429662-9413399	7048316-9101803-8161093	1-1-2512508	1-2699280-1	3-7047668-4	1-1-9885460	5662779-5814091-8161093	1330989-3-1	1-1-5689814	1-490981-4659170	5255169-1-1	1-9472576-6296158	1-1-1772447	7048316-7975117-8161093	6330702-3-1	5662779-3673502-8161093	5662779-9101803-8161093	1-4531963-3557152	9185027-5881151-0	3310775-4-4	8665159-8429662-8579295	1-4078785-8079213	3-4-4	1-8436239-9464483	5678921-3-1	1-1232669-1	1-4078785-1	5662779-3673502-1479061	4-3-9174175	4-3-6645308	3054757-3-8161093	1-1-3705913	1-8429662-1	1-0-0	1-8436239-1567650	4-3-987155	3-2067266-3074743	1-1-8747252	1575414-3-1	7074165-3-8161093	3-9423855-4	5662779-6681344-8161093	2502415-3-9279657	1-9472576-1	1-691865-1	1806491-8429662-1	5662779-3-9028624	8808830-7228636-1	2-4-1	4-3745544-1	1-8436239-6436911	5956978-1-1	3152819-3-8161093	1-0-3691982	1-503299-1	1-8436239-6860498	3-5883211-4
assemblage-386-578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	101	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	20
assemblage-445-852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	11	0	111	0	14	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	49	0	0	0	0	0	0	13
assemblage-436-255	0	0	0	0	0	0	34	0	0	0	0	0	11	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	130	12	16	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-669-336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	217	0	0	0	11	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-918-207	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	271	0	44	0	24	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-816-95	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	282	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-763-309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	29	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	87	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	38	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	35
assemblage-405-899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	71	0	26	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	58	23	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-271-166	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	10	0	33	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	45	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-775-446	0	0	0	0	0	0	0	35	0	0	0	0	0	11	0	9	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	2	39	0	75	0	0	0	0	0	0	20	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	50	0	0	72	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
